"acc","accept_status","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","checkbox_status","clock_backend","color_backend","compensation","coordinates","correct","correct_block_activation","correct_block_exit","correct_instructions_1","correct_instructions_2","correct_keyboard_response","correct_response","count_block_activation","count_block_exit","count_block_info_QA","count_e_block_loop","count_e_block_sequence","count_end_of_experiment","count_experiment","count_experimental_loop","count_form_consent","count_info_forms","count_instructions_1","count_instructions_2","count_keyboard_response","count_listen_message","count_logger","count_p_block_loop","count_p_block_sequence","count_p_feedback","count_personal_details_form_1","count_personal_details_form_2","count_post_loop_blank","count_practice_loop","count_pre_e_block_message","count_pre_p_block_message","count_reset_feedback","count_stimulus_image","count_stimulus_sound","count_timeout_message","count_timeout_sound","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","live_row","live_row_p_block_loop","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_data","osf_always_upload_experiment","osf_datanode_id","osf_id","practice","pygame_doublebuf","repeat_cycle","response","response_block_activation","response_block_exit","response_block_info_QA","response_instructions_1","response_instructions_2","response_keyboard_response","response_time","response_time_block_activation","response_time_block_exit","response_time_block_info_QA","response_time_instructions_1","response_time_instructions_2","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_age","subject_birth","subject_education","subject_gender","subject_handedness","subject_language_native","subject_language_other","subject_nr","subject_parity","subject_residence","time_block_activation","time_block_exit","time_block_info_QA","time_e_block_loop","time_e_block_sequence","time_end_of_experiment","time_experiment","time_experimental_loop","time_form_consent","time_info_forms","time_instructions_1","time_instructions_2","time_keyboard_response","time_listen_message","time_logger","time_p_block_loop","time_p_block_sequence","time_p_feedback","time_personal_details_form_1","time_personal_details_form_2","time_post_loop_blank","time_practice_loop","time_pre_e_block_message","time_pre_p_block_message","time_reset_feedback","time_stimulus_image","time_stimulus_sound","time_timeout_message","time_timeout_sound","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"60","yes","60","1304.75","1304.75","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","1","0","NA","0","0","0","0","0","0","0","0","0","29","29","29","0","0","0","0","0","1","0","0","0","1","29","29","29","29","29","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","19","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","1327","4682","10585","NA","48139","14675","1327","2","legacy","1024","1","44100","-16","experiment","lpal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3242435","3240931","3243764","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3242435","3242435","3239664","3239661","3240926","NAP perception","12","26095","20","yes","1024"
"61.9047619048","yes","61.9047619048","1276.95238095","1276.95238095","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","30","30","30","0","0","0","0","0","1","0","0","0","1","30","30","30","30","30","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","20","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","721","4682","10585","NA","48139","14675","721","2","legacy","1024","1","44100","-16","experiment","emtal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3245537","3244034","3246260","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3245537","3245537","3239664","3239661","3244030","NAP perception","13","26816","21","yes","1024"
"63.6363636364","yes","63.6363636364","1274.40909091","1274.40909091","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","31","31","31","0","0","0","0","0","1","0","0","0","1","31","31","31","31","31","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","21","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","1221","4682","10585","NA","48139","14675","1221","2","legacy","1024","1","44100","-16","experiment","fsal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3248035","3246531","3249257","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3248035","3248035","3239664","3239661","3246527","NAP perception","14","28037","22","yes","1024"
"65.2173913043","yes","65.2173913043","1254.95652174","1254.95652174","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","32","32","32","0","0","0","0","0","1","0","0","0","1","32","32","32","32","32","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","22","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","827","4682","10585","NA","48139","14675","827","2","legacy","1024","1","44100","-16","experiment","zval","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3251039","3249536","3251868","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3251039","3251039","3239664","3239661","3249532","NAP perception","15","28864","23","yes","1024"
"62.5","yes","62.5","1242.29166667","1242.29166667","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","1","0","NA","0","0","0","0","0","0","0","0","0","33","33","33","0","0","0","0","0","1","0","0","0","1","33","33","33","33","33","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","23","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","951","4682","10585","NA","48139","14675","951","2","legacy","1024","1","44100","-16","experiment","nfal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3253633","3252130","3254585","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3253633","3253633","3239664","3239661","3252125","NAP perception","15","29815","24","yes","1024"
"64","yes","64","1228.76","1228.76","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","34","34","34","0","0","0","0","0","1","0","0","0","1","34","34","34","34","34","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","24","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","904","4682","10585","NA","48139","14675","904","2","legacy","1024","1","44100","-16","experiment","lefal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3256358","3254855","3257263","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3256358","3256358","3239664","3239661","3254851","NAP perception","16","30719","25","yes","1024"
"61.5384615385","yes","61.5384615385","1260.38461538","1260.38461538","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","j","1","0","NA","0","0","0","0","0","0","0","0","0","35","35","35","0","0","0","0","0","1","0","0","0","1","35","35","35","35","35","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","25","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","2051","4682","10585","NA","48139","14675","2051","2","legacy","1024","1","44100","-16","experiment","jeval","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3259039","3257534","3261091","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3259039","3259039","3239664","3239661","3257530","NAP perception","16","32770","26","yes","1024"
"62.962962963","yes","62.962962963","1245.25925926","1245.25925926","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","36","36","36","0","0","0","0","0","1","0","0","0","1","36","36","36","36","36","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","26","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","852","4682","10585","NA","48139","14675","852","2","legacy","1024","1","44100","-16","experiment","flal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3262861","3261354","3263714","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3262861","3262861","3239664","3239661","3261350","NAP perception","17","33622","27","yes","1024"
"64.2857142857","yes","64.2857142857","1255.42857143","1255.42857143","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","37","37","37","0","0","0","0","0","1","0","0","0","1","37","37","37","37","37","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","27","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","1530","4682","10585","NA","48139","14675","1530","2","legacy","1024","1","44100","-16","experiment","lepal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3265486","3263983","3267017","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3265486","3265486","3239664","3239661","3263979","NAP perception","18","35152","28","yes","1024"
"65.5172413793","yes","65.5172413793","1246.4137931","1246.4137931","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","38","38","38","0","0","0","0","0","1","0","0","0","1","38","38","38","38","38","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","28","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","994","4682","10585","NA","48139","14675","994","2","legacy","1024","1","44100","-16","experiment","sfal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3268784","3267280","3269780","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3268784","3268784","3239664","3239661","3267276","NAP perception","19","36146","29","yes","1024"
"66.6666666667","yes","66.6666666667","1233.56666667","1233.56666667","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","39","39","39","0","0","0","0","0","1","0","0","0","1","39","39","39","39","39","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","29","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","861","4682","10585","NA","48139","14675","861","2","legacy","1024","1","44100","-16","experiment","eʃmal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3271538","3270034","3272401","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3271538","3271538","3239664","3239661","3270030","NAP perception","20","37007","30","yes","1024"
"67.7419354839","yes","67.7419354839","1237.16129032","1237.16129032","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","40","40","40","0","0","0","0","0","1","0","0","0","1","40","40","40","40","40","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","30","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","1345","4682","10585","NA","48139","14675","1345","2","legacy","1024","1","44100","-16","experiment","velal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3274182","3272678","3275529","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3274181","3274181","3239664","3239661","3272674","NAP perception","21","38352","31","yes","1024"
"65.625","yes","65.625","1254.34375","1254.34375","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","1","0","NA","0","0","0","0","0","0","0","0","0","41","41","41","0","0","0","0","0","1","0","0","0","1","41","41","41","41","41","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","31","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","1787","4682","10585","NA","48139","14675","1787","2","legacy","1024","1","44100","-16","experiment","jmal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3277313","3275808","3279102","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3277313","3277313","3239664","3239661","3275803","NAP perception","21","40139","32","yes","1024"
"66.6666666667","yes","66.6666666667","1261.72727273","1261.72727273","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","42","42","42","0","0","0","0","0","1","0","0","0","1","42","42","42","42","42","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","32","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","1498","4682","10585","NA","48139","14675","1498","2","legacy","1024","1","44100","-16","experiment","nval","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3280882","3279378","3282382","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3280882","3280882","3239664","3239661","3279374","NAP perception","22","41637","33","yes","1024"
"67.6470588235","yes","67.6470588235","1265.47058824","1265.47058824","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","43","43","43","0","0","0","0","0","1","0","0","0","1","43","43","43","43","43","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","33","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","1389","4682","10585","NA","48139","14675","1389","2","legacy","1024","1","44100","-16","experiment","wezal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3284163","3282660","3285553","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3284163","3284163","3239664","3239661","3282656","NAP perception","23","43026","34","yes","1024"
"68.5714285714","yes","68.5714285714","1258.62857143","1258.62857143","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","44","44","44","0","0","0","0","0","1","0","0","0","1","44","44","44","44","44","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","34","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","1026","4682","10585","NA","48139","14675","1026","2","legacy","1024","1","44100","-16","experiment","wenal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3287331","3285825","3288359","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3287331","3287331","3239664","3239661","3285821","NAP perception","24","44052","35","yes","1024"
"69.4444444444","yes","69.4444444444","1246.86111111","1246.86111111","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","45","45","45","0","0","0","0","0","1","0","0","0","1","45","45","45","45","45","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","35","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","835","4682","10585","NA","48139","14675","835","2","legacy","1024","1","44100","-16","experiment","ezval","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3290136","3288633","3290972","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3290136","3290136","3239664","3239661","3288629","NAP perception","25","44887","36","yes","1024"
"70.2702702703","yes","70.2702702703","1255.24324324","1255.24324324","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","46","46","46","0","0","0","0","0","1","0","0","0","1","46","46","46","46","46","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","36","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","1557","4682","10585","NA","48139","14675","1557","2","legacy","1024","1","44100","-16","experiment","npal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3292759","3291255","3294318","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3292758","3292759","3239664","3239661","3291251","NAP perception","26","46444","37","yes","1024"
